cell_code,prediction
lLYuyn9TbU,AMPA
lLzcejJ0kp,cellcycle
LM4AR3d2fm,ROCK
LM779nzN1A,ROCK
lM7Z3vc2dN,Ca2
LM9KSiSrmE,AMPA
lmbEHqOymL,ROCK
lmdu3EqiKe,DNAMetabolism
LMi3yXJeUO,ROCK
lmJZTy0KNR,DNAMetabolism
LMOgsAp6Z5,ROCK
LmoktmAOp2,ROCK
LMypkN8HUS,ROCK
LN2yaq54Z4,AMPA
lNAGghFMv2,cellcycle
lNaT8jg6Hw,ROCK
lNcmbfHnYw,AMPA
lnLFvDk7iv,Ca2
LnPmKktBOT,Ca2
LnSRa8zJ36,cellcycle
lo1FK8OgAZ,Tubulin
lO9n9PxbMx,Ca2
LOA4kg9q3p,DNA_intercalation
LoDiDzwecu,Ca2
LOEeeUFRHW,dopaminereceptor
LOLvU2Khdu,ROCK
LoNjZZdxED,AMPA
LOQsueRl2C,ROCK
LORREKOPC4,cellcycle
lOSnbVLKE9,Cdc25
LoTXTq8nNI,dopaminereceptor
loyJ23P8X8,TopoII
lOZnDTd3X4,AMPA
lP5IFh7OUx,cellcycle
lP6z1ef5L4,Ca2
Lp7EWuS135,DNA_intercalation
Lp8OvFn9DS,Ca2
lP9htEa9W0,Ca2
lP9nJfPRqy,ROCK
lP9QXDsLko,DNAMetabolism
LPaKNaR5E2,TopoII
lPK2UX7lQq,ROCK
lpOiaB2ZRA,ROCK
lpOkxPQnJ3,cellcycle
Lpr0cX2BX4,AMPA
lptgtO4TBE,ROCK
LQ37YLvVqL,Tubulin
lq7Eil7Az3,ROCK
Lq9g1QAQRl,dopaminereceptor
lQBPO0vJhJ,ROCK
LQEJrwrg1u,Ca2
lQf0cZR13A,DNAMetabolism
LqHFrIVYnp,MEK
lQLmlJZcRH,cellcycle
lQLX3GRZJy,dopaminereceptor
LQR6aZQc5d,Ca2
LQSIQzcAwg,ROCK
LR6iUuGMgq,DNA_intercalation
lRA4snkzEY,Ca2
lrAQ2iWQNw,CDK
LraRGKd2rZ,Ca2
LrdWuarkCN,ROCK
lREYwiGuHJ,ROCK
lRob4qYGQY,ROCK
lrOhDviRUV,Tubulin
LROoMiPfxG,Ca2
lrQV1SAjOO,dopaminereceptor
lRve7lv17Y,Ca2
lRyDYqipdE,AMPA
LS2kTTsKZr,TopoII
lS40Rsu7Dp,AMPA
Ls9eZGJBiV,ROCK
lSAKvBIcr2,eNOS
LSaLMrFlpV,cellcycle
lSauzPIBcA,dopaminereceptor
lSC5z2UuQr,AMPA
Lsci4ERAA4,ROCK
lseashnExW,cellcycle
LsfurWno7R,ROCK
LsgUhTOuM3,eNOS
lsgVeHfcmX,ROCK
lSk6aMKtWa,DNAMetabolism
LSMDGSPrOJ,ROCK
LSmInQSlKa,DNAMetabolism
LsOcFCKBfQ,AMPA
LSxF3ZwN4Z,Tubulin
Lt1FBQfkqr,ROCK
Lt3GiTktKt,Ca2
Lt7v1ofQ99,DNAMetabolism
lt9vf2wyxa,cMyc
ltARkAd7ac,ROCK
lTb921rfO4,Ca2
ltbes3HVeY,ROCK
LTGtXGSr7k,Tubulin
LThRIgxNvz,ROCK
LTJ1jPQhHP,dopaminereceptor
Ltl7QBstZQ,DNAMetabolism
LtQde2gfnI,Tubulin
ltqQ3BIMNu,Cdc25
ltu0Lo1mlP,ROCK
LtwxExXya4,Cdc25
LTxJJllmDU,Ca2
LU6J0R7dIY,ROCK
LU92T12P6n,CDK
Luao2K1pqC,Ca2
lUgs0RPBlj,DNA_intercalation
luj3wf7c3r,ROCK
luJCnuvlfH,ROCK
lukbj9VEcn,AMPA
LUlAcfj2ka,Ca2
LurKwYFIAT,ROCK
LUrP8y9PXN,ROCK
LUTFK8cmeQ,Ca2
lUxbio3Z1L,ROCK
lv205qSbPI,Ca2
lvAS4SnFnV,cellcycle
LvbsA80obU,DNAMetabolism
lvCSfW2H19,eNOS
lvDp1zgkDW,dopaminereceptor
LVfnnOktnJ,dopaminereceptor
LvIh4AB6Kj,ROCK
LvJcsRSrFm,ROCK
lVK6YV24Om,DNA_intercalation
lVOqInqpbg,ROCK
lvrz1Z4bWa,Ca2
lvuvtcstOF,Cdc25
lVvCWlhXzg,eNOS
lW8Zy8aslu,Ca2
Lwo2xt8mhi,dopaminereceptor
lwWsefzjbI,ROCK
LWzUHKT2FB,dopaminereceptor
lX2faC2oSw,ROCK
lXa2SMjA1O,cMyc
LxERF12vkH,ROCK
LXHaMr95Ec,ROCK
lXHNcNzqPC,ROCK
lXji1ExSBH,dopaminereceptor
lxKQd9wssu,Ca2
lXn6eejgzr,ROCK
LxnrxyfipW,cMyc
LXPHPKRlSN,ROCK
lXu1JKQwSl,cMyc
lxu5d4A2Mi,ROCK
lXuYwaRz7u,ROCK
LxXCzGBsuV,ROCK
LY2erA15va,cMyc
ly7qHRp5xh,cellcycle
LyDBxVTfft,eNOS
Lyh1hwfJw3,AMPA
LyqmTRMXE8,dopaminereceptor
lYQYXtOaq4,ROCK
lYrsUEnJ9c,ROCK
lyuiyjBWMc,ROCK
LZ9ybsstRW,dopaminereceptor
LZAha45d68,eNOS
LzGgmojNwI,dopaminereceptor
lZiCX4JnfT,DNAMetabolism
LziHrVSwNA,CDK
lzismTCoWk,cellcycle
LZKBOaLUg7,Ca2
Lzp7xdC5DM,ROCK
LZqTE8jhUM,ROCK
LZSooTjK5n,AMPA
lztEKy3nvb,ROCK
LzuAJLtpaz,DNAMetabolism
LZWztn2Gqi,DNA_intercalation
m06l9NinY7,ROCK
m06vB1Fql3,ROCK
m0apgJtsvA,dopaminereceptor
M0Ca0CCdcq,cMyc
M0fz4D3zPz,ROCK
m0kcMlaJLX,Ca2
M0LTG4LKrD,ROCK
m0M51fjxuA,ROCK
M0M7YH3J09,dopaminereceptor
m0TiFskyPt,Ca2
m0z3LJYs9J,AMPA
M1Bhth48yF,ROCK
m1Bw7NwHCd,cellcycle
M1I89F0ij5,Tubulin
M1jagEennc,dopaminereceptor
M1O2LzP1iZ,ROCK
m1oKLG5j3x,dopaminereceptor
M1OMYJ0EPI,ROCK
M1utdi7rtR,ROCK
m23P7x0vtD,ROCK
M2C7GuZiIM,ROCK
M2oizzCda6,DNAMetabolism
M2rnxMb2JJ,Ca2
m2uzSi2RHL,ROCK
m3gkC9lHOP,dopaminereceptor
M3JLW8NW3k,dopaminereceptor
m3pEeuWFJd,cMyc
m3RG1l44p3,AMPA
M46DQXhWd4,ROCK
M4ivgesJ6A,ROCK
m4ldBhj7MC,cMyc
m4oIcCiwu1,ROCK
m5DJD01ZRF,cellcycle
M5eweN2LiG,AMPA
M5IS5sWdYq,ROCK
m5mz1gSXcP,AMPA
M5oiEeZN2e,AMPA
m5pDppgFyJ,ROCK
m5PVAt1Db0,Cdc25
m5UXK544XJ,DNA_intercalation
M5zPn9wTrO,Ca2
M6dTioKD71,dopaminereceptor
M6f1ygc5nL,ROCK
M6npLZFJbm,CDK
m7ArltcyOp,cellcycle
m7FN3rhW0d,ROCK
m7i1NyhV53,Ca2
M7mcVEulDy,dopaminereceptor
m7riA75bZh,DNAMetabolism
m7rkYzyrd0,ROCK
M7Z8839gll,AMPA
M84JGIyAcN,ROCK
M85pqnxBZm,AMPA
M86YvI8Rba,dopaminereceptor
m8f93lriqB,eNOS
m8hESH48pT,AMPA
m8lH8kGH52,Ca2
m8LSQnFz9U,DNAMetabolism
M8QidzjHs2,ROCK
M8TNPdjXFp,ROCK
m93Lochot5,AMPA
M99kHksIsB,ROCK
M9qCefOkPc,ROCK
MA48sovOgg,Ca2
MA7BYStAhG,DNA_intercalation
mAC52Mcqw6,AMPA
MAC9Lusoeq,DNA_intercalation
MAdcCcWeHY,Ca2
MaDkIc2hTK,Ca2
MAhnOP3iNg,cellcycle
MaipgmQBE6,ROCK
MAokX680fV,ROCK
mAYt7m0zEa,DNAMetabolism
Mb2Zd7Kg2Q,ROCK
MBAjRFZ44W,dopaminereceptor
mBbb23aDst,dopaminereceptor
mbciUyhq8x,ROCK
MbCJITIWVm,ROCK
MBCsXOrzSp,dopaminereceptor
mBdhOt0sht,TopoII
mBdxQCueF4,Ca2
mBgRqdHPtB,ROCK
mbI5kmLMqU,ROCK
MbjRzFM0cS,Ca2
mbmCal9mxw,dopaminereceptor
mbO2SQ1ljx,Ca2
mBrezzHAIt,dopaminereceptor
Mc2GiucpeO,ROCK
Mc6xYIAZIM,cellcycle
MCAW2yaUoh,EGFR
McDASW317l,ROCK
MceJTBgRJS,DNAMetabolism
mchs3dIHnZ,ROCK
mCKHDwJWnT,ROCK
mcRb27qtFD,AMPA
McrFuduMAM,Cdc25
mCtHekaEMq,Ca2
MctjmAvO9D,AMPA
MCzDVuiXOa,Cdc25
MD9EJgyIyK,DNAMetabolism
mDaurV5mdi,AMPA
MDdtABaERf,cellcycle
Mde9r7CGjP,TopoII
mdgAFk8vK5,dopaminereceptor
mdhEDpcJd1,dopaminereceptor
mDk8LzDtPS,Ca2
mdkFdXA63c,dopaminereceptor
mdkzMFZDSS,ROCK
mDnYVW5i4w,ROCK
mDP2AEl78l,eNOS
mDPSKiuWW8,ROCK
mdQ1ZjZ1BH,Tubulin
mDQscNfX9p,eNOS
MdSgoiZLVj,dopaminereceptor
MdX9CgBom5,cMyc
mDxPMaXXoW,dopaminereceptor
ME0V2ujHkW,ROCK
mE8GW6HaHH,ROCK
MEB3dS9JNw,DNAMetabolism
mEC1PQEmb3,ROCK
meh4d3xGJe,AMPA
mEHVhdwJRA,ROCK
MEvTiIVlyO,ROCK
MeytXNstCk,EGFR
mF1UsAnR0J,cellcycle
Mf3Feqqf58,ROCK
MfBFZ1ioW4,cellcycle
mfezy0IGbb,dopaminereceptor
MfMjJf8ekf,ROCK
MfqcdKbaOH,dopaminereceptor
Mfwm9A4W2Z,DNAMetabolism
mFyr20I6mF,Tubulin
Mg38Bo2Tct,ROCK
Mg4OMhxhSZ,DNAMetabolism
MG84ORMq7e,cMyc
Mg8r1kcPoI,cellcycle
MGbPWUSo1c,eNOS
mGeUKhq6WY,dopaminereceptor
mgJKQ90KaW,DNA_intercalation
mGNfBaxGif,ROCK
mGSdkI4LMZ,AMPA
mgukf7fWT6,cellcycle
mH0E9lLv1T,eNOS
mH43mV7uLL,dopaminereceptor
mh4PPcFfBs,dopaminereceptor
Mh4svY4XXQ,dopaminereceptor
mh8CAbEslq,ROCK
mHCXS3IDX1,Ca2
mhCxZXkE4h,Tubulin
MHGiBcrZMi,AMPA
MhgiYgFvek,Cdc25
MHIJ4trO3D,cellcycle
MHjmRgLSSp,dopaminereceptor
mhmyZ6KVwO,cellcycle
MHNE550drK,ROCK
mHu1zdlT6n,DNAMetabolism
MhuwrAFm6E,cellcycle
mhVnTUEui5,ROCK
mhZXxvnnMr,ROCK
Mi1E4f42As,ROCK
mi4UBbw20D,ROCK
Mi5UZGcpP1,Ca2
MicNvan92b,ROCK
MIf5NvwUun,ROCK
MIhOBUyufg,DNAMetabolism
miLZ0MF1sC,dopaminereceptor
MiptR6svaR,Tubulin
MISwIcoVZV,Ca2
miTOuLmq1g,dopaminereceptor
mIVDoJKa8h,Tubulin
miyhoYmIpe,dopaminereceptor
mJ1g59BmEi,ROCK
Mj1uzFwPzA,Cdc25
Mj1wR08Q84,DNAMetabolism
mJ8KLn9d9b,dopaminereceptor
mJcfObPc1v,cellcycle
MjFsduF3Ok,dopaminereceptor
mjOaFrcIxo,ROCK
mJOsgkPdo0,DNAMetabolism
mJPDiD8xna,Ca2
MJQImgLeTI,cellcycle
MJTB1pG3BO,ROCK
mjz9SClxDI,cMyc
mK0ICZyBh7,ROCK
MK1gZAsWqJ,ROCK
mk3ZzMcqL1,ROCK
Mk4qZCCmIM,dopaminereceptor
mK4R6q9qJw,ROCK
mK8iP1JpMK,dopaminereceptor
MKaDFhPo6k,ROCK
MKcsDLDcoY,AMPA
mKD6j20OG9,Ca2
mKjfUuohBF,Ca2
mkkAK5Hjg6,Tubulin
MKOk4fG7dk,ROCK
MkRTG1zJL4,cellcycle
MkrwDhB9Jn,ROCK
MkTAeGosKd,DNAMetabolism
mkUhmmJLQ5,dopaminereceptor
mkVTLGYCv2,ROCK
MkyH0FJPGk,ROCK
mL27bX0VZI,dopaminereceptor
mL5v1n7OXo,DNAMetabolism
Ml6EP2SgAx,ROCK
mL7b8sDjMr,dopaminereceptor
mL7vfGYTkk,eNOS
mLeo1xj50I,Ca2
MlfawReuWd,DNAMetabolism
mlgHQBvudE,dopaminereceptor
MLjCnU1PyP,ROCK
MLJwAMFGfw,AMPA
mLLEnrnJvz,ROCK
mLMSj8VVUQ,Ca2
MLmYI0b4yv,ROCK
MLo3Dgxnp2,ROCK
MLOLcA88LU,ROCK
MlrxL2hPLJ,Ca2
MlwpYlOgBi,Ca2
mlYV67awV3,eNOS
mlZXpj732m,cellcycle
mM0KTdA57r,ROCK
mM3DxH4jWf,cellcycle
mMAEQE1XTJ,dopaminereceptor
MmaUuGykoS,ROCK
mmEz0CmrJs,dopaminereceptor
mmfPkaFlGU,Ca2
MMFxF212Z6,AMPA
mmh2VGu9Pz,dopaminereceptor
mmhbo1W7EF,ROCK
mmKxfRkTXx,dopaminereceptor
MMLAR0MR34,DNAMetabolism
mMNBf2j7NG,dopaminereceptor
MMpcx6t1w3,ROCK
mMQLu5C9eu,ROCK
Mmr5zSc7WM,ROCK
mmxMxO8RJ4,cellcycle
mMy5mCfIt6,ROCK
MmzoGMPVzz,dopaminereceptor
MN2zBzHC9T,ROCK
MnbUqupkno,DNA_intercalation
MNcpaTA9lA,Tubulin
mNE04k12CG,ROCK
mNFFpqVzzY,Cdc25
MNk5hoCMA9,AMPA
mnkDsEJLLj,ROCK
MNL0Ffauqx,Ca2
mnn5lmgKR6,ROCK
MnNq2vpvy3,ROCK
mNORrdL0fk,dopaminereceptor
mnp2aOOZi6,dopaminereceptor
mnSvTLVxbD,DNAMetabolism
MNTnf082vD,DNAMetabolism
MNUD7G4HYw,Cdc25
MNW3qwAMuP,Ca2
mO9W9NsTwi,ROCK
mODoVLiaOR,Ca2
MOHuHVxAJe,Ca2
MOIQekpsvH,ROCK
MoJ0rF7hLt,ROCK
monfI4qp3c,ROCK
mONIepPiIz,eNOS
moOzAyiHRt,ROCK
moSaDWe4Kh,DNAMetabolism
MOtiEA4U7B,DNA_intercalation
MOUKrtlfeJ,ROCK
MOwYcAcEMI,AMPA
mp3EhAgbzo,Ca2
MP6eKMne3D,ROCK
mP7bK1yj4A,ROCK
mPBMiOwudN,dopaminereceptor
mpbuxUmXW0,Tubulin
MpdinJki1Q,cellcycle
MpeNdu3oJz,ROCK
mPGA4OG9yb,dopaminereceptor
MpHRUXGOzh,AMPA
MPJ14GDw9Q,ROCK
mpj1V50CYG,Ca2
MPns3IqB9G,DNAMetabolism
mPQeBPaGOH,DNAMetabolism
MpTYLa3eni,ROCK
MqaAWf8LPU,cellcycle
mqEhKgTmGa,ROCK
mQfpFioCwK,AMPA
MQfz52ZJOD,ROCK
MQH47Jh1Nt,Tubulin
MqhzmGCHie,ROCK
MqikVO1Eub,ROCK
mqjWmeOMOq,DNAMetabolism
MQm1mVw4PV,cellcycle
mQm5Dlweor,DNAMetabolism
mqMVDV6p3x,ROCK
Mqn2WzWKw9,ROCK
mQTBDkWAfP,DNAMetabolism
mQV6X2oNbh,ROCK
mqZyQ1jic2,Ca2
mr6Yn5Ja9Q,ROCK
MR8ZLHLPmp,ROCK
mRFTGbV0dC,cMyc
mrFV3mXFU5,Ca2
mRk7wMBvKO,ROCK
mRKIf1DbaL,cMyc
mrOZ4VA31v,TopoII
mrspnMEpgh,Cdc25
MrWMTkeOPW,ROCK
MRYEbrVlhE,DNAMetabolism
mS1w0haapa,CDK
msBOgUhV4A,ROCK
msc3Lhbr2p,Ca2
MsjiKDHH2X,ROCK
MsL4oYwUEj,Ca2
msN7byqfWT,Ca2
MSszfT0P3h,Ca2
MSukChahuI,DNA_intercalation
mSxsuHpeZT,ROCK
MT8t9VRdmp,Ca2
mtCXtiMh2z,ROCK
MTeN7ZEhqh,dopaminereceptor
MtnVTVQKHY,Tubulin
mTQATGhsyt,Cdc25
MTQUqOnOF3,dopaminereceptor
MTvKO8LOnP,ROCK
MtzHLod5Mc,ROCK
mu1bf4e0Uy,ROCK
mu7SunnLwk,ROCK
MuctevzHIn,ROCK
MugVWC97jE,cMyc
mUKAvQs95m,Ca2
muKel4fc8r,DNA_intercalation
mulET3WBzo,cellcycle
mUOnp1coja,ROCK
mupOwvuR49,AMPA
muQDGCSgSM,ROCK
musjmxoVYR,dopaminereceptor
mUtpYaTYns,ROCK
muVrf0lqb7,Tubulin
muX44AW8Rj,ROCK
mUzOfxiPik,ROCK
Mv00rFdbQv,Cdc25
mV2G85JDBW,DNAMetabolism
mV9QclpQ0i,dopaminereceptor
MvAV54KH3r,DNA_intercalation
MvddHnr58b,ROCK
MvDTiEkGqO,cellcycle
mvf9MKtfxE,ROCK
MvFn0R29ex,ROCK
mvI9NIQsAl,cMyc
MVJlqqMY1K,dopaminereceptor
MVqzDJWoGf,TopoII
mvstO0IKv8,ROCK
MvueHU2dV6,dopaminereceptor
mvwHujKiF8,dopaminereceptor
MVy8BeLjpV,cMyc
mvybrBGIMW,adrenoceptor
MW0QogAHr5,dopaminereceptor
Mw3rftkjSc,dopaminereceptor
Mw5mT3EMMS,eNOS
mw8nSjIWOB,AMPA
MWleOUvvDO,DNAMetabolism
mwlQ0U2xCa,DNAMetabolism
MWMDbhSkEk,ROCK
mwpgADIfZv,DNAMetabolism
MWqKjMPMUI,ROCK
MwsLVW8jdK,ROCK
MwZ34XfjKx,Tubulin
MwZAytup0Z,ROCK
MX0yReqDVT,Tubulin
Mx25gWiPcr,cMyc
mX4E4TOPKr,dopaminereceptor
mxa5SOvMz3,dopaminereceptor
mXcK8oHAmg,Ca2
MXCVel9am5,DNA_intercalation
mxg3UwslqZ,DNAMetabolism
MXq1izxf9Q,ROCK
MXqiQsKNIH,DNAMetabolism
mxRSX1vbwS,Ca2
MxuIpeYL7O,DNAMetabolism
MxWOP7qhuy,DNAMetabolism
mxXnD3jnZO,Ca2
mxxOujmtIB,cellcycle
MxZdKLoyTO,Ca2
mY1bTmum9n,ROCK
Myc4A16AEp,Ca2
MyCvNgEhQw,ROCK
MyFKPRDsEW,DNAMetabolism
mYHthG7O8K,Ca2
Myjh4JAw0b,Ca2
MYL0mMQ9G9,dopaminereceptor
mYmfiHYXKG,ROCK
MYMhulFq0D,AMPA
myOn26gwee,AMPA
myTrWZb8hS,TopoII
Myv7ZBcmTl,Ca2
mYwr7hpjEQ,DNA_intercalation
myyfovfw9I,ROCK
mZ6Yi5yAIT,ROCK
MzbJINHD2r,Ca2
mZBOj4QPXQ,Cdc25
mzeSjgkrzr,ROCK
mZLGWdg6Wz,ROCK
mZMeZuQVQf,DNA_intercalation
mzokTsNQBS,AMPA
mZomrQUoCE,dopaminereceptor
mZPicyxTCY,ROCK
mZPJCrSqAR,dopaminereceptor
MZsS2MYPIQ,Tubulin
MzT09DvNku,AMPA
mzZbIjs09M,eNOS
MZZZipdGrK,DNAMetabolism
N02Ot59ocf,DNAMetabolism
N0aUU6LHeS,ROCK
N0BwKwewVE,Tubulin
N0GYCT6wG9,DNAMetabolism
N0sVm35wKJ,ROCK
N0xaHxeZZh,TopoII
n14VAQoEqg,Cdc25
N1AkOuXb0u,ROCK
N1F6dESRa0,ROCK
N1Fzw9NWgk,Ca2
N1ifxATuQv,ROCK
n1qtpxEluJ,ROCK
N1RlOTRdQy,DNAMetabolism
N1TVozZVgy,dopaminereceptor
N1utxafzOW,ROCK
n2C8VCx6mY,cMyc
N2fWqtvXN2,Tubulin
N2KP2AvbwA,ROCK
N2MA14BgHT,ROCK
N2mpiXx6U8,ROCK
n2UGa2eWRf,ROCK
N2w9JpCHmi,Ca2
N2zy2MYTCt,Ca2
N37Ydz75qP,ROCK
n3AaVGTq2y,DNAMetabolism
n3aCduvUcQ,ROCK
N3bCHf9Pyf,Tubulin
n3Dt9qYzL7,TopoII
n3FQC8bq3x,Tubulin
N3LnOukceQ,DNAMetabolism
N3MYHPU3rc,AMPA
N3RGUb52LK,ROCK
N3xmIhGmpI,ROCK
n4iWUqpoyL,ROCK
n4nWgZaJMB,Ca2
N57vFNzGle,DNAMetabolism
N5Mex7KTTQ,Cdc25
n5nW3M5DpG,ROCK
n5Wmyz5RHp,cellcycle
n5YADmAGPt,AMPA
N6PxwHXxnr,Cdc25
N6tPenDNex,ROCK
N6ULr0AL33,Ca2
n6XJuh1HXq,DNAMetabolism
N6zRXTUHyB,dopaminereceptor
n7FG6wYWJh,dopaminereceptor
n7MhAXshTj,dopaminereceptor
n81QqnW5FG,eNOS
N89E6sTUFE,ROCK
n8aS4qXXcz,Ca2
N8JnU9EEyn,AMPA
n8Juwx1qMT,ROCK
N8MLsKL4PC,ROCK
N8NbFdhTRv,eNOS
n9A5sp1jNW,ROCK
n9BXuEfVvi,DNAMetabolism
n9mwU7Zc1I,Tubulin
N9QFXNo2Pf,Ca2
n9VQulm4ti,Ca2
n9yuOKv6i9,eNOS
nA88t9OLJe,eNOS
nABpuuD54Z,dopaminereceptor
naLSyMIzYP,DNA_intercalation
NAooGBH3a0,dopaminereceptor
nApXXHc8I3,ROCK
NaRfcGQ5Qg,DNAMetabolism
NaUC57Gjyz,ROCK
NaV0mi4iA7,dopaminereceptor
nAWDn1DGHk,AMPA
naXrYQabEF,ROCK
NAYAbDnEE1,DNA_intercalation
nazWA4TIGV,ROCK
NB1h4sFLFH,Ca2
nb3JrTxyOr,DNAMetabolism
NB81uadlFn,ROCK
nb8T41CqIF,Cdc25
NBc3MU8n9I,Ca2
NbcuCPhKjT,AMPA
nBlhz0Pv7E,ROCK
nBLmNjKgXb,dopaminereceptor
NBPDZcU67F,Tubulin
nbPooMlYuQ,Ca2
Nbt28G7EjH,dopaminereceptor
nbT69kwLib,Tubulin
nc2m701HAS,ROCK
nCAeksl0DG,DNAMetabolism
NCBZVykjIq,DNA_intercalation
NcEFyhaxOo,DNA_intercalation
NCfX1ZUeFI,DNA_intercalation
nCh02wngg2,dopaminereceptor
nChrYYtvWN,ROCK
nCkDR4rFQ6,CDK
nCKywP78Bz,Ca2
NcLubmXyCh,Ca2
NcOYW4t8mI,cellcycle
nctoeoM8kl,dopaminereceptor
NCvP7gojAc,ROCK
nCWM0YxHj1,DNAMetabolism
NcXLVgJK2b,Ca2
ND3SjfmPph,DNAMetabolism
NDal4brO5u,Ca2
NDB7af9Rto,dopaminereceptor
nDBHPAl0aR,dopaminereceptor
ndcGpQIhZh,ROCK
nDH9Rnzwi4,ROCK
Ndj56pvx5y,Tubulin
NDKxjsnQNb,Ca2
NDmRpbDaXW,ROCK
ndNP3hkZay,dopaminereceptor
ndnsMLgoTL,dopaminereceptor
NDu5T1DLXF,eNOS
nDWJrD65vH,ROCK
ndXYBAdQol,AMPA
nEB8y0F8qG,ROCK
NEi5F3YEFr,Cdc25
nEJn4tCUA1,ROCK
NeKrZwrMgd,AMPA
neNCRLQh2u,adrenoceptor
NEOEkp3H9Z,dopaminereceptor
NetwIbtejh,Cdc25
nEULeb2usf,AMPA
nEvHxyvCha,ROCK
nexI4qBeWp,cellcycle
nf22jRUezp,ROCK
nf6iKJArje,Ca2
nfaXgl1jTx,dopaminereceptor
Nfe3IgCbKQ,dopaminereceptor
nFEE6KhP00,DNA_intercalation
nfGZyLR9Gi,Cdc25
nFib0yB1uD,dopaminereceptor
NFIzwHMRNJ,dopaminereceptor
nfQ678PIBl,ROCK
nFtXblQ2MN,ROCK
nfwvaJXgj0,Cdc25
nG2TIBK1Xy,ROCK
NG69msmJe9,ROCK
NgbtsrpY7b,eNOS
nGkzJb1EBy,ROCK
Ngna7yukA1,eNOS
NGrgvUHo54,ROCK
NgrwTnhz1x,cMyc
ngTlUYrEuL,Ca2
nGVuIqLZqq,ROCK
NgX3a1ba3t,Tubulin
NH0JgqjV0k,AMPA
Nh9AboQynu,Ca2
NhAgteTt5A,Ca2
nHB5TPhG9I,DNA_intercalation
nhdCcrjfpv,ROCK
NHe1DPqTEW,cellcycle
NhgMBQTRfL,dopaminereceptor
NHLRyrG8Ts,DNAMetabolism
NHLW1T4nAg,ROCK
NhMz1UjJAj,Ca2
nhoBkCdQAp,DNAMetabolism
NhPAQXYnEJ,ROCK
NhQolRT5Bn,cellcycle
nHsvtiCJtH,Tubulin
NHVFzSGdvz,Cdc25
NhWWcAfTXV,cellcycle
NI6EAVgUdh,Cdc25
Ni6lfhPzGr,DNAMetabolism
niCyCI0mhL,EGFR
NiH08SZZdz,dopaminereceptor
NIHILgsMtX,dopaminereceptor
nIHzVUgd7e,Ca2
niLzRce552,dopaminereceptor
NiPyAMrkNB,dopaminereceptor
niqeFPlXId,eNOS
nITzXOgE2e,ROCK
NiyEOqkczi,DNA_intercalation
nj2uTKAj2Q,cellcycle
NJC2p8lKAN,cellcycle
njcGRUZjVt,ROCK
NJH8dVy0BD,DNAMetabolism
NjOBys88Ad,ROCK
NJrnG5i6t9,rac1
njRODzbOc3,Ca2
NjRtTb1Yiw,cellcycle
NjsTQ03A18,ROCK
nJt3hUjIpo,Tubulin
njuDD1Zaie,cellcycle
njvDsVAsrK,DNA_intercalation
nJVRhqaeKq,Ca2
nJWjkAl3bY,dopaminereceptor
nJy6YgCA90,cellcycle
NK3PVZN0wg,Ca2
Nk5kWOAawK,eNOS
nK5kXAgrVX,cellcycle
NK7C2WsIP3,cellcycle
nkAkKYLa4s,ROCK
nkaLxpOwAf,AMPA
NKAxQvNwvA,ROCK
nKcBtUoq76,ROCK
nkCXp9DokQ,ROCK
NKdZR3DCAs,ROCK
nKgXZBlQkw,AMPA
nkkLFfrZQP,dopaminereceptor
nkMQbotgOb,AMPA
nkNd3rL2rZ,ROCK
nKPVBXditq,DNAMetabolism
NKrq83fYTX,dopaminereceptor
nkvUPg4Pwn,TopoII
nKW145LRip,Ca2
nkwrToRlou,dopaminereceptor
nKxqq3b5Au,cellcycle
nL2fgtaZgw,dopaminereceptor
Nl8Zbe5KzB,ROCK
nlDmLnGLVN,ROCK
nLe5Nr7naf,dopaminereceptor
nlHAywTiSl,AMPA
nlMDit2GAc,AMPA
NLmqSyOBL8,ROCK
nln7yJd7Cz,ROCK
NlOIMaKl4i,ROCK
NLPjdZu5Q1,dopaminereceptor
Nlq4vuz3bJ,ROCK
NLqpsjVaBu,Ca2
nLQSCddNbB,Ca2
nLRNiO5jDS,Tubulin
nlSQOXUQBj,dopaminereceptor
NlWEFghK1b,dopaminereceptor
nLX85Nr4WQ,ROCK
NLXMhgh2Sb,Ca2
NlybAcbNMy,ROCK
nLyxxutliQ,ROCK
nLZXJ7sq5P,Tubulin
NM2RbX6THs,cMyc
Nm7CpzWEPP,DNAMetabolism
NMa8YZpoGo,TopoII
nMjQmSnqRS,dopaminereceptor
NMkSEyohW6,dopaminereceptor
NmLHD1y4we,Tubulin
NMqYDrWDP7,Tubulin
nMxL2RMqCs,AMPA
nN2Xvinl4j,cellcycle
nN8dv07kY4,dopaminereceptor
nNcmeR2GYZ,ROCK
nNfPp2NbnJ,AMPA
NNo94CwXaW,dopaminereceptor
NNRTKiU1ov,ROCK
nNYB5LYv7E,ROCK
NnyIBzGf5t,dopaminereceptor
NNyUyWmk5X,ROCK
No1Gl8Wzjy,dopaminereceptor
No4Ta2lcGC,Ca2
no6r97ihTw,DNAMetabolism
NO9FrQRgS4,Ca2
NODClnhIqd,ROCK
nOFSgFBb52,ROCK
Noi277ptec,DNA_intercalation
NoNKPn3Ogm,ROCK
NoQmzGgx6j,eNOS
Nor2QbmhlT,rac1
NOrE72TCKj,DNAMetabolism
norjnnJLv9,ROCK
NOs9QsM371,DNAMetabolism
NOXjLnLqFY,Ca2
